id_hospital,nome,telemovel,emergencia,ehr,cod_postal,estado,cidade,morada,id_tipo,id_dono
400003,"HOSPITAL METROPOLITANO DR PILA",7878485600,VERDADEIRO,VERDADEIRO,733,PR,PONCE,"2435 LAS AMERICAS AVE",1,10
400004,"ASOCIACION HOSPITAL DEL MAESTRO, INC",7877586420,VERDADEIRO,VERDADEIRO,936,PR,"SAN JUAN","SERGIO CUEVAS BUSTAMANTE STREET 550",1,9
400005,"HIMA SAN PABLO HUMACAO",7878522424,VERDADEIRO,VERDADEIRO,791,PR,HUMACAO,"CALLE FONT MARTELO #3",1,6
400006,"DOCTORS' CENTER HOSPITAL SAN JUAN",7877232950,VERDADEIRO,VERDADEIRO,909,PR,"FERNANDEZ JUNCOS","PDA. 20 C/ SAN RAFAEL # 1395",1,6
400007,"RYDER MEMORIAL HOSPITAL INC",7878520768,VERDADEIRO,VERDADEIRO,791,PR,HUMACAO,"355 AVE FONT MARTELO",1,10
400009,"SANTA ROSA CLINIC",7878640101,VERDADEIRO,VERDADEIRO,785,PR,GUAYAMA,"AVE. LOS VETERANOS #3 KM 135 7 EXIT TO ARROYO",1,10
400010,"HOSPITAL GENERAL DE CASTANER",7878295010,VERDADEIRO,VERDADEIRO,631,PR,CASTANER,"CARR 135 KM 64 2",1,10
400011,"HOSPITAL ORIENTE",7878520505,VERDADEIRO,VERDADEIRO,792,PR,HUMACAO,"300 FONT MARTELLO STREET",1,6
400012,"HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ",7877634149,FALSO,VERDADEIRO,935,PR,"SAN JUAN","BO. MONACILLOS CARR 22 CENTRO MEDICO DE PUERTO RIC",1,10
400013,"HOSPITAL MENONITA DE CAYEY",7875351001,VERDADEIRO,VERDADEIRO,737,PR,CAYEY,"BO. RINCON SECTOR LAS LOMAS  KM.3.1 CARR 14",1,10
400014,"BELLA VISTA HOSPITAL",7876526045,VERDADEIRO,VERDADEIRO,681,PR,MAYAGUEZ,"CARR 349 KM 2 7 CERRO LAS MESAS",1,8
400015,"SAN JUAN MUNICIPAL HOSPITAL",7877568535,VERDADEIRO,VERDADEIRO,936,PR,"RIO PIEDRAS","BARRIO MONACILLOS,CENTRO MEDICO",1,9
400016,"AUXILIO MUTUO HOSPITAL",7877582000,VERDADEIRO,VERDADEIRO,918,PR,"HATO REY","PONCE DE LEON AVENUE STOP 36 1/2 #735",1,10
400018,"MENNONITE GENERAL HOSPITAL INC",7875351001,VERDADEIRO,VERDADEIRO,705,PR,AIBONITO,"CALLE JOSE C VASQUEZ BO. CAONILLAS",1,10
400019,"HOSPITAL PAVIA SANTURCE",7877276060,VERDADEIRO,VERDADEIRO,910,PR,"FERNANDEZ JUNCOS","CALLE PROFESOR AUGUSTO RODRIGUEZ #1462",1,10
400021,"HOSPITAL DE LA CONCEPCION",7878921860,VERDADEIRO,VERDADEIRO,683,PR,"SAN GERMAN","ROAD NUMBER 2 KM 173.4 CAIN ALTO",1,8
400022,"HOSPITAL DAMAS INC",7878408460,VERDADEIRO,,717,PR,PONCE,"PONCE BY PASS #2213",1,10
400026,"LAFAYETTE HOSPITAL",7878393232,VERDADEIRO,VERDADEIRO,714,PR,ARROYO,"CARR.753 KM.0.1-SECTOR CUATRO CALLES",1,10
400032,"HOSPITAL HERMANOS MELENDEZ INC",7876208181,VERDADEIRO,VERDADEIRO,960,PR,BAYAMON,"CARRETERA #2 KM 11 7",1,6
400044,"SAN LUKE'S MEMORIAL HOSPITAL INC",7878442080,VERDADEIRO,VERDADEIRO,733,PR,PONCE,"TITO CASTRO AVE #917",1,8
400048,"HOSPITAL EPISCOPAL SAN LUCAS GUAYAMA INC",7878644300,VERDADEIRO,VERDADEIRO,785,PR,GUAYAMA,"AVE. PEDRO ALBIZU CAMPOS URB. LA HACIENDA",1,8
400061,"HOSPITAL UNIVERSITARIO DE ADULTO",7877540101,VERDADEIRO,VERDADEIRO,927,PR,"RIO PIEDRAS","BARRIO MONACILLOS CENTROMEDICO",1,4
400079,"HOSP COMUNITARIO BUEN SAMARITANO",7876580000,VERDADEIRO,VERDADEIRO,603,PR,AGUADILLA,"CARR.2 KM.1.4 AVE. SEVERIANO CUEVAS #18",1,9
400087,"HOSPITAL DR CAYETANO COLL Y TOSTE",7876507272,VERDADEIRO,VERDADEIRO,613,PR,ARECIBO,"CARRETERA 129 KM.1 AVENIDA SAN LUIS",1,6
400098,"HOSPITAL SAN FRANCISCO",7877675100,VERDADEIRO,VERDADEIRO,923,PR,"SAN JUAN","371 DE DIEGO AVE",1,6
400102,"DOCTORS CENTER HOSPITAL BAYAMON",7876225420,VERDADEIRO,VERDADEIRO,959,PR,BAYAMON,"9 J STREET EXT HERMANAS DAVILA",1,6
400103,"MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES",7876529200,VERDADEIRO,VERDADEIRO,682,PR,MAYAGUEZ,"CARR 2 BO SABALOS",1,6
400104,"HOSPITAL MENONITA CAGUAS INC",7877443141,VERDADEIRO,VERDADEIRO,725,PR,CAGUAS,"CARR 172  EXIT 21 URB TURABO GARDENS",1,10
400105,"HOSPITAL UNIVERSITARIO DR RUIZ ARNAU",7877875151,VERDADEIRO,VERDADEIRO,956,PR,BAYAMON,"LAUREL AVE SANTA JUANITA #100",1,4
400106,"METROPOLITAN HOSPITAL",7877829999,VERDADEIRO,VERDADEIRO,915,PR,"SAN JUAN","CARRETERA 21 1785 URB LAS LOMAS",1,6
400109,"HIMA SAN PABLO BAYAMON",7876204747,VERDADEIRO,,961,PR,BAYAMON,"CALLE SANTA CRUZ NUMERO 70  URB SANTA CRUZ",1,6
400110,"HOSPITAL METROPOLITANO DR TITO MATTEI",7878561000,VERDADEIRO,VERDADEIRO,698,PR,YAUCO,"ROAD 128 KM 1.0",1,6
400111,"HOSPITAL SAN CARLOS BORROMEO",7878778000,VERDADEIRO,VERDADEIRO,676,PR,MOCA," CALLE CONCEPCION VERA AYALA #550 S",1,10
400112,"HOSPITAL UPR, DR  FEDERICO TRILLA",7877571800,FALSO,VERDADEIRO,984,PR,CAROLINA,"CARR 3 KM 8  3 AVE 65TH INFANTERIA       BOX 6021",1,6
400113,"HOSPITAL SAN CRISTOBAL",7878482100,VERDADEIRO,VERDADEIRO,780,PR,"COTO LAUREL","CARR 506 KM 1 0",1,10
400114,"MANATI MEDICAL CENTER DR OTERO LOPEZ",7876213700,VERDADEIRO,VERDADEIRO,674,PR,MANATI,"CALLE HERNANDEZ CARRION URB ATENAS",1,6
400115,"CENTRO MEDICO WILMA N VAZQUEZ",7878581580,VERDADEIRO,VERDADEIRO,693,PR,"VEGA BAJA","CARR. 2 KM 39.5    ROAD NUMBER 2 BO ALGARROBO",1,6
400117,"HOSPITAL DR SUSONI INC",7876501031,VERDADEIRO,VERDADEIRO,614,PR,ARECIBO,"55 PALM ST",1,10
400118,"DOCTORS' CENTER HOSPITAL, INC",7878533322,VERDADEIRO,VERDADEIRO,674,PR,MANATI,"MARGINAL CARRETERA NO 2, KM 47 7",1,6
400120,"HIMA SAN PABLO-CAGUAS",7876533434,VERDADEIRO,VERDADEIRO,725,PR,CAGUAS,"AVE LUIS MUNOZ MARIN",1,6
400121,"HOSPITAL SAN GERARDO",7877618383,VERDADEIRO,,928,PR,"SAN JUAN","CARR 844 KM 0 5  CUPEY BAJO",1,10
400122,"PROFESSIONAL HOSPITAL GUAYNABO INC",7877086560,VERDADEIRO,VERDADEIRO,969,PR,"ALT DE SANTA","AVE LAS CUMBRES ST 199KM 1 2",1,6
400123,"HOSPITAL PEREA",7878340101,VERDADEIRO,VERDADEIRO,681,PR,MAYAGUEZ,"15 DR BASORA STREET",1,10
400124,"CENTRO CARDIOVASCULAR",7877548500,VERDADEIRO,VERDADEIRO,936,PR,"RIO PIEDRAS","AVENIDA AMERICO MIRANDA, ENTRADA PRINCIPAL CM",1,4
400125,"HIMA-SAN PABLO FAJARDO",7876550505,VERDADEIRO,VERDADEIRO,738,PR,FAJARDO,"GENERAL VALERO AVE#404",1,6
400126,"HOSPITAL METROPOLITANO SAN GERMAN",7878925300,VERDADEIRO,VERDADEIRO,683,PR,"SAN GERMAN","CALLE JAVILLA  #8 AL COSTADO PARQUE DE BOMBAS",1,10
400127,"ADMIN DE SERVICIOS MEDICOS  PUERTO RIC",7877773535,VERDADEIRO,VERDADEIRO,935,PR,"SAN JUAN","BO MONACILLO CARR NUM 22",1,3
400128,"HOSPITAL PAVIA HATO REY, INC",7877540909,VERDADEIRO,VERDADEIRO,919,PR,"HATO REY","AVE PONCE DE LEON 435",1,10
400130,"HOSPITAL METROPOLITANO DE LA MONTANA",7879331100,VERDADEIRO,VERDADEIRO,641,PR,"BDA NUEVA","CALLE ISAAC GONZALEZ ESQUINA LEDESMA",1,6
400131,"CARIBBEAN MEDICAL CENTER",7878010081,VERDADEIRO,VERDADEIRO,738,PR,FAJARDO,"151 AVE OSVALDO MOLINA",1,6
403301,"UNIVERSITY PEDIATRIC HOSPITAL",7877773232,VERDADEIRO,,935,PR,"SAN JUAN","PUERTO RICO MEDICAL CENTER IN RIO PIEDRAS",2,4
410001,"MEMORIAL HOSPITAL OF RHODE ISLAND",4017292383,VERDADEIRO,VERDADEIRO,2860,RI,PAWTUCKET,"111 BREWSTER STREET",1,10
410004,"ROGER WILLIAMS MEDICAL CENTER",4014562025,VERDADEIRO,VERDADEIRO,2908,RI,PROVIDENCE,"825 CHALKSTONE AVENUE",1,10
410005,"OUR LADY OF FATIMA HOSPITAL",4014563000,VERDADEIRO,VERDADEIRO,2904,RI,"NORTH PROVIDENCE","200 HIGH SERVICE AVENUE",1,10
410006,"NEWPORT HOSPITAL",4018466400,VERDADEIRO,VERDADEIRO,2840,RI,NEWPORT,"FRIENDSHIP STREET",1,10
410007,"RHODE ISLAND HOSPITAL",4014444000,VERDADEIRO,VERDADEIRO,2903,RI,PROVIDENCE,"593 EDDY STREET",1,10
410008,"SOUTH COUNTY HOSPITAL INC",4017828020,VERDADEIRO,VERDADEIRO,2879,RI,WAKEFIELD,"100 KENYON AVE",1,10
410009,"KENT COUNTY MEMORIAL HOSPITAL",4017377010,VERDADEIRO,VERDADEIRO,2886,RI,WARWICK,"455 TOLL GATE RD",1,6
410010,"WOMEN & INFANTS HOSPITAL OF RHODE ISLAND",4012741100,VERDADEIRO,VERDADEIRO,2905,RI,PROVIDENCE,"101 DUDLEY STREET",1,10
410011,"LANDMARK MEDICAL CENTER",4017694100,VERDADEIRO,VERDADEIRO,2895,RI,WOONSOCKET,"115 CASS AVENUE",1,10
410012,"THE MIRIAM HOSPITAL",4017932005,VERDADEIRO,VERDADEIRO,2906,RI,PROVIDENCE,"164 SUMMIT AVENUE",1,10
410013,"WESTERLY HOSPITAL",4015966000,VERDADEIRO,VERDADEIRO,2891,RI,WESTERLY,"25 WELLS STREET",1,10
420002,"PIEDMONT MEDICAL CENTER",8033291234,VERDADEIRO,VERDADEIRO,29730,SC,"ROCK HILL","222 S HERLONG AVE",1,6
420004,"MUSC MEDICAL CENTER",8437922300,VERDADEIRO,VERDADEIRO,29425,SC,CHARLESTON,"169 ASHLEY AVE",1,4
420005,"MCLEOD MEDICAL CENTER - DILLON",8437744111,VERDADEIRO,VERDADEIRO,29536,SC,DILLON,"301 E JACKSON STREET PO BOX 1327",1,10
420007,"SPARTANBURG MEDICAL CENTER",8645606000,VERDADEIRO,VERDADEIRO,29303,SC,SPARTANBURG,"101 E WOOD ST",1,1
420009,"GHS OCONEE MEMORIAL  HOSPITAL",8644823100,VERDADEIRO,VERDADEIRO,29672,SC,SENECA,"298 MEMORIAL DRIVE",1,10
420010,"CAROLINA PINES REGIONAL MEDICAL CENTER",8643392100,VERDADEIRO,VERDADEIRO,29550,SC,HARTSVILLE,"1304 W BOBO NEWSOM HWY",1,6
420011,"CANNON MEMORIAL HOSPITAL",8648784791,VERDADEIRO,VERDADEIRO,29671,SC,PICKENS,"123 MEDICAL PARK DRIVE PO BOX 188",1,10
420015,"BAPTIST EASLEY HOSPITAL",8644427200,VERDADEIRO,VERDADEIRO,29641,SC,EASLEY,"PO BOX 2129",1,10
420018,"PALMETTO HEALTH RICHLAND",8032965678,VERDADEIRO,VERDADEIRO,29203,SC,COLUMBIA,"5 RICHLAND MEDICAL PARK",1,10
420019,"CHESTER REGIONAL MEDICAL CENTER",8035813151,VERDADEIRO,VERDADEIRO,29706,SC,CHESTER,"1 MEDICAL PARK DRIVE",1,6
420020,"TIDELANDS HEALTH",8435277000,VERDADEIRO,VERDADEIRO,29440,SC,GEORGETOWN,"606 BLACK RIVER RD DRAWER 1718",1,10
420023,"ST FRANCIS-DOWNTOWN",8008055678,VERDADEIRO,VERDADEIRO,29601,SC,GREENVILLE,"ONE ST FRANCIS DR",1,10
420026,"PROVIDENCE HEALTH",8032565300,VERDADEIRO,VERDADEIRO,29204,SC,COLUMBIA,"2435 FOREST DR",1,6
420027,"ANMED HEALTH",8642611109,VERDADEIRO,VERDADEIRO,29621,SC,ANDERSON,"800 N FANT ST",1,10
420030,"COLLETON MEDICAL CENTER",8437822000,VERDADEIRO,VERDADEIRO,29488,SC,WALTERBORO,"501 ROBERTSON BOULEVARD",1,6
420033,"GHS GREER MEMORIAL HOSPITAL",8648488200,VERDADEIRO,VERDADEIRO,29650,SC,GREER,"830 SOUTH BUNCOMBE ROAD",1,10
420036,"SPRINGS MEMORIAL HOSPITAL",8032861481,VERDADEIRO,VERDADEIRO,29720,SC,LANCASTER,"800 W MEETING ST",1,6
420037,"GHS HILLCREST MEMORIAL HOSPITAL",8644546100,VERDADEIRO,VERDADEIRO,29681,SC,SIMPSONVILLE,"729 SOUTH EAST MAIN STREET",1,10
420038,"GHS  LAURENS COUNTY MEMORIAL HOSPITAL",8648339100,VERDADEIRO,VERDADEIRO,29325,SC,CLINTON,"22725 HIGHWAY 76 EAST",1,10
420043,"MARY BLACK HEALTH SYSTEM GAFFNEY",8644874271,VERDADEIRO,VERDADEIRO,29340,SC,GAFFNEY,"1530 N LIMESTONE ST",1,10
420048,KERSHAWHEALTH,8034324311,VERDADEIRO,VERDADEIRO,29020,SC,CAMDEN,"1315 ROBERTS STREET",1,6
420049,"CONWAY MEDICAL CENTER",8433478037,VERDADEIRO,VERDADEIRO,29526,SC,CONWAY,"300 SINGLETON RIDGE ROAD",1,10
420051,"MCLEOD REGIONAL MEDICAL CENTER-PEE DEE",8437772900,VERDADEIRO,VERDADEIRO,29506,SC,FLORENCE,"555 E CHEVES ST BOX 8700",1,9
420053,"NEWBERRY COUNTY MEMORIAL HOSPITAL",8034057145,VERDADEIRO,VERDADEIRO,29108,SC,NEWBERRY,"2669 KINARD ST PO BOX 497",1,9
420055,"CAROLINAS HOSPITAL SYSTEM MARION",8434312000,VERDADEIRO,VERDADEIRO,29574,SC,MULLINS,"2829 E HWY 76",1,6
420057,"MCLEOD MEDICAL CENTER - DARLINGTON",8437771100,FALSO,VERDADEIRO,29540,SC,DARLINGTON,"701 CASHUA FERRY ROAD",1,10
420065,"BON SECOURS-ST FRANCIS XAVIER HOSPITAL",8434021006,VERDADEIRO,VERDADEIRO,29414,SC,CHARLESTON,"2095 HENRY TECKLENBURG DRIVE",1,10
420066,"LAKE CITY COMMUNITY HOSPITAL",8433742036,VERDADEIRO,VERDADEIRO,29560,SC,"LAKE CITY","258 N RON MCNAIR BLVD",1,1
420067,"BEAUFORT COUNTY MEMORIAL HOSPITAL",8435225200,VERDADEIRO,VERDADEIRO,29902,SC,BEAUFORT,"955 RIBAUT RD",1,9
420068,"TRMC OF ORANGEBURG & CALHOUN",8035332460,VERDADEIRO,VERDADEIRO,29115,SC,ORANGEBURG,"3000 ST MATTHEWS RD BOX 1806",1,3
420070,"PALMETTO HEALTH TUOMEY HOSPITAL",8037749000,VERDADEIRO,VERDADEIRO,29150,SC,SUMTER,"129 N WASHINGTON ST",1,10
420071,"SELF REGIONAL HEALTHCARE",8642274111,VERDADEIRO,VERDADEIRO,29646,SC,GREENWOOD,"1325 SPRING STREET",1,10
420072,"HAMPTON REGIONAL MEDICAL CENTER",8039432771,VERDADEIRO,VERDADEIRO,29944,SC,VARNVILLE,"595 WEST CAROLINA AVENUE",1,10
420073,"LEXINGTON MEDICAL CENTER",8037912000,VERDADEIRO,VERDADEIRO,29169,SC,"WEST COLUMBIA","2720 SUNSET BLVD",1,1
420078,"GHS GREENVILLE MEMORIAL HOSPITAL",8644557000,VERDADEIRO,VERDADEIRO,29605,SC,GREENVILLE,"701 GROVE RD",1,10
420079,"TRIDENT MEDICAL CENTER",8438474100,VERDADEIRO,VERDADEIRO,29406,SC,CHARLESTON,"9330 MEDICAL PLAZA DR",1,6
420080,"HILTON HEAD REGIONAL MEDICAL CENTER",8436816122,VERDADEIRO,VERDADEIRO,29925,SC,"HILTON HEAD ISLAND","25 HOSPITAL CENTER BLVD",1,6
420082,"AIKEN REGIONAL MEDICAL CENTER",8036415900,VERDADEIRO,VERDADEIRO,29801,SC,AIKEN,"302 UNIVERSITY PARKWAY",1,6
420083,"MARY BLACK HEALTH SYSTEM SPARTANBURG",8645733000,VERDADEIRO,VERDADEIRO,29307,SC,SPARTANBURG,"1700 SKYLYN DR PO BOX 3217",1,6
420085,"GRAND STRAND REGIONAL MEDICAL CENTER",8436921000,VERDADEIRO,VERDADEIRO,29572,SC,"MYRTLE BEACH","809 82ND PARKWAY",1,6
420086,"PALMETTO HEALTH BAPTIST",8032965678,VERDADEIRO,VERDADEIRO,29220,SC,COLUMBIA,"TAYLOR AT MARION ST",1,10
420087,"ROPER HOSPITAL",8437242800,VERDADEIRO,VERDADEIRO,29401,SC,CHARLESTON,"316 CALHOUN ST",1,10
420089,"EAST COOPER MEDICAL CENTER",8438810100,VERDADEIRO,VERDADEIRO,29464,SC,"MOUNT PLEASANT","2000 HOSPITAL DR",1,6
420091,"CAROLINAS HOSPITAL SYSTEM",8436742500,VERDADEIRO,VERDADEIRO,29505,SC,FLORENCE,"805 PAMPLICO HWY BOX 100550",1,6
420098,"TIDELANDS WACCAMAW COMMUNITY HOSPITAL",8436521000,VERDADEIRO,VERDADEIRO,29576,SC,"MURRELLS INLET","4070 HIGHWAY 17 BYPASS PO DRAWER 3350",1,10
420101,"COASTAL CAROLINA HOSPITAL",8437848182,VERDADEIRO,VERDADEIRO,29927,SC,HARDEEVILLE,"1000 MEDICAL CENTER DRIVE",1,6
420102,"GHS PATEWOOD MEMORIAL HOSPITAL",8647971000,FALSO,VERDADEIRO,29615,SC,GREENVILLE,"175 PATEWOOD DRIVE",1,10
420103,"PELHAM MEDICAL CENTER",8645306000,VERDADEIRO,VERDADEIRO,29651,SC,GREER,"250 WESTMORELAND ROAD",1,1
420104,"MOUNT PLEASANT HOSPITAL",8437242954,VERDADEIRO,VERDADEIRO,29466,SC,"MOUNT PLEASANT","3500 HIGHWAY 17 NORTH",1,10
420105,"MCLEOD LORIS  HOSPITAL",8437167000,VERDADEIRO,VERDADEIRO,29569,SC,LORIS,"3655 MITCHELL STREET",1,10
420106,"PALMETTO HEALTH BAPTIST PARKRIDGE",8039077011,VERDADEIRO,VERDADEIRO,29212,SC,COLUMBIA,"400 PALMETTO HEALTH PARKWAY",1,10
420107,"MCLEOD HEALTH CHERAW",8435377881,VERDADEIRO,VERDADEIRO,29520,SC,CHERAW,"711 CHESTERFIELD HIGHWAY",1,10
420108,"UNION MEDICAL CENTER",8643012000,VERDADEIRO,VERDADEIRO,29379,SC,UNION,"322 WEST SOUTH STREET",1,9
420109,"MCLEOD HEALTH CLARENDON",8034358463,VERDADEIRO,,29102,SC,MANNING,"10 EAST HOSPITAL STREET",1,10
421300,"ALLENDALE COUNTY HOSPITAL",8036323311,VERDADEIRO,VERDADEIRO,29827,SC,FAIRFAX,"1787 ALLENDALE FAIRFAX RD",3,3
421301,"ABBEVILLE AREA MEDICAL CENTER",8643665011,VERDADEIRO,VERDADEIRO,29620,SC,ABBEVILLE,"420 THOMSON CIRCLE",3,3
421302,"FAIRFIELD MEMORIAL HOSPITAL",8036350233,VERDADEIRO,VERDADEIRO,29180,SC,WINNSBORO,"321 BYPASS PO BOX 620",3,9
421303,"WILLIAMSBURG REGIONAL HOSPITAL",8433558888,VERDADEIRO,VERDADEIRO,29556,SC,KINGSTREE,"500 NELSON BOULEVARD",3,10
421304,"EDGEFIELD COUNTY HOSPITAL",8036371193,VERDADEIRO,VERDADEIRO,29824,SC,EDGEFIELD,"300 RIDGE MEDICAL PLAZA",3,3
423300,"SHRINERS HOSPITALS FOR CHILDREN",8602713444,FALSO,VERDADEIRO,29605,SC,GREENVILLE,"950 WEST FARIS ROAD",2,10
430005,"PRAIRIE LAKES HOSPITAL",6058827000,VERDADEIRO,VERDADEIRO,57201,SD,WATERTOWN,"401 9TH AVENUE NW  POST OFFICE BOX 1210",1,10
430008,"BROOKINGS HEALTH SYSTEM",6056969000,VERDADEIRO,VERDADEIRO,57006,SD,BROOKINGS,"300 22ND AVE",1,3
430012,"AVERA SACRED HEART HOSPITAL",6056688000,VERDADEIRO,VERDADEIRO,57078,SD,YANKTON,"501 SUMMIT ST",1,10
430013,"AVERA QUEEN OF PEACE",6059952000,VERDADEIRO,VERDADEIRO,57301,SD,MITCHELL,"525 N FOSTER",1,8
430014,"AVERA ST LUKES",6056225000,VERDADEIRO,VERDADEIRO,57401,SD,ABERDEEN,"305 S STATE ST  POST OFFICE BOX 4450",1,8
430015,"AVERA ST MARY'S HOSPITAL",6052243100,VERDADEIRO,VERDADEIRO,57501,SD,PIERRE,"801 E SIOUX",1,10
430016,"AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER",6053228000,VERDADEIRO,VERDADEIRO,57117,SD,"SIOUX FALLS","1325 S CLIFF AVE  POST OFFICE BOX 5045",1,10
430027,"SANFORD USD MEDICAL CENTER",6053331000,VERDADEIRO,VERDADEIRO,57117,SD,"SIOUX FALLS","1305 W 18TH ST  POST OFFICE BOX 5039",1,9
430048,"SPEARFISH REGIONAL HOSPITAL",6056444000,VERDADEIRO,VERDADEIRO,57783,SD,SPEARFISH,"1440 N MAIN ST",1,10
430077,"RAPID CITY REGIONAL HOSPITAL",6057551000,VERDADEIRO,VERDADEIRO,57701,SD,"RAPID CITY","353 FAIRMONT BLVD  POST OFFICE BOX 6000",1,10
430081,"PHS INDIAN HOSPITAL AT PINE RIDGE",6058675131,VERDADEIRO,VERDADEIRO,57770,SD,"PINE RIDGE","HIGHWAY 18, MAIN ST., BLDG. 159",1,2
430082,"PHS INDIAN HOSPITAL AT RAPID CITY - SIOUX SAN",6053552500,VERDADEIRO,VERDADEIRO,57702,SD,"RAPID CITY","3200 CANYON LAKE DR",1,2
430083,"PHS INDIAN HOSPITAL AT EAGLE BUTTE",6059643005,VERDADEIRO,VERDADEIRO,57625,SD,"EAGLE BUTTE","24276 166TH AIRPORT ROAD",1,2
430084,"PHS INDIAN HOSPITAL AT ROSEBUD",6057472231,VERDADEIRO,VERDADEIRO,57570,SD,ROSEBUD,"400 SOLDIER CREEK ROAD",1,2
430089,"DUNES SURGICAL HOSPITAL",6052323332,FALSO,,57049,SD,"DAKOTA DUNES","600 SIOUX POINT ROAD",1,6
430090,"SIOUX FALLS SPECIALTY HOSPITAL LLP",6053346730,FALSO,VERDADEIRO,57105,SD,"SIOUX FALLS","910 EAST 20TH STREET",1,6
430091,"BLACK HILLS SURGICAL HOSPITAL LLP",6057214700,FALSO,VERDADEIRO,57703,SD,"RAPID CITY","216 ANAMARIA DR",1,5
430093,"SAME DAY SURGERY CENTER LLC",6057559900,FALSO,VERDADEIRO,57701,SD,"RAPID CITY","651 CATHEDRAL DRIVE",1,6
430095,"AVERA HEART HOSPITAL OF SOUTH DAKOTA",6059777000,VERDADEIRO,VERDADEIRO,57108,SD,"SIOUX FALLS","4500 W 69TH ST",1,6
430096,"LEWIS AND CLARK SPECIALTY HOSPITAL",6056655100,FALSO,VERDADEIRO,57078,SD,YANKTON,"2601 FOX RUN PARKWAY",1,5
430097,"SANFORD ABERDEEN MEDICAL CENTER",6056264200,VERDADEIRO,VERDADEIRO,57402,SD,ABERDEEN,"2905 3RD AVE SE",1,10
431300,"MADISON REGIONAL HEALTH SYSTEM",6052566551,VERDADEIRO,VERDADEIRO,57042,SD,MADISON,"323 SW 10TH ST",3,10
431301,"FAULKTON AREA MEDICAL CENTER",6055986262,VERDADEIRO,VERDADEIRO,57438,SD,FAULKTON,"1300 OAK STREET  POST OFFICE BOX 100",3,10
431302,"AVERA GETTYSBURG HOSPITAL",6057652480,VERDADEIRO,VERDADEIRO,57442,SD,GETTYSBURG,"606 EAST GARFIELD",3,8
431305,"DOUGLAS COUNTY MEMORIAL HOSPITAL-CAH",6057242159,VERDADEIRO,VERDADEIRO,57313,SD,ARMOUR,"708 8TH ST",3,10
431306,"PLATTE HEALTH CENTER - CAH",6053373364,VERDADEIRO,VERDADEIRO,57369,SD,PLATTE,"601 E 7TH ST  POST OFFICE BOX 200",3,10
431307,"SANFORD CLEAR LAKE MEDICAL CENTER",6058742141,VERDADEIRO,VERDADEIRO,57226,SD,"CLEAR LAKE","701 THIRD AVENUE SOUTH",3,10
431308,"EUREKA COMMUNITY HEALTH SERVICES - CAH",6052842661,VERDADEIRO,,57437,SD,EUREKA,"410 9TH ST POST OFFICE BOX 517",3,3
431309,"COMMUNITY MEMORIAL HOSPITAL",6057752621,VERDADEIRO,VERDADEIRO,57523,SD,BURKE,"809 JACKSON  POST OFFICE BOX 319",3,10
431310,"AVERA FLANDREAU HOSPITAL - CAH",6059972433,VERDADEIRO,VERDADEIRO,57028,SD,FLANDREAU,"214 NORTH PRAIRIE STREET",3,10
431311,"SANFORD HOSPITAL WEBSTER - CAH",6053453336,VERDADEIRO,VERDADEIRO,57274,SD,WEBSTER,"1401 W FIRST ST POST OFFICE BOX 489",3,10
431312,"MARSHALL COUNTY HEALTHCARE CENTER - CAH",6054482253,VERDADEIRO,VERDADEIRO,57430,SD,BRITTON,"413 9TH STREET",3,6
431313,"FREEMAN MEDICAL CENTER - CAH",6059254000,VERDADEIRO,VERDADEIRO,57029,SD,FREEMAN,"510 E 8TH ST  POST OFFICE BOX 370",3,10
431314,"BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH",6056856622,VERDADEIRO,VERDADEIRO,57551,SD,MARTIN,"102 MAJOR ALLEN   POST OFFICE BOX 70D",3,9
431315,"WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH",6053843611,VERDADEIRO,VERDADEIRO,57380,SD,WAGNER,"513 3RD ST SW  POST OFFICE BOX 280",3,9
431316,"COMMUNITY MEMORIAL HOSPITAL",6054721110,VERDADEIRO,VERDADEIRO,57469,SD,REDFIELD,"111 W 10TH AVE  POST OFFICE BOX 420",3,3
431317,"LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH",6055832226,VERDADEIRO,VERDADEIRO,57059,SD,SCOTLAND,"600 BILLARS ST",3,3
431318,"BOWDLE HOSPITAL - CAH",6052856146,VERDADEIRO,VERDADEIRO,57428,SD,BOWDLE,"8001 W 5TH  POST OFFICE BOX 556",3,3
431319,"HANS P PETERSON MEMORIAL HOSPITAL - CAH",6058592511,VERDADEIRO,VERDADEIRO,57567,SD,PHILIP,"503 W PINE  POST OFFICE BOX 790",3,10
431320,"LEAD - DEADWOOD REGIONAL HOSPITAL - CAH",6057226101,VERDADEIRO,VERDADEIRO,57732,SD,DEADWOOD,"61 CHARLES STREET",3,10
431321,"STURGIS REGIONAL HOSPITAL",6057202400,VERDADEIRO,VERDADEIRO,57785,SD,STURGIS,"949 HARMON STREET",3,9
431322,"FALL RIVER HOSPITAL - CAH",6057458910,VERDADEIRO,VERDADEIRO,57747,SD,"HOT SPRINGS","1201 HIGHWAY 71 SOUTH",3,3
