id_class;id_hospital;rating;comentario;data_classificacao
3944;440068;3;;2017-05-20
3945;380047;3;;2017-05-20
3946;371318;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3947;420108;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3948;391301;4;;2017-05-20
3949;370023;3;;2017-05-20
3950;370026;4;;2017-05-20
3951;390072;3;;2017-05-20
3952;440228;3;;2017-05-20
3953;370078;2;;2017-05-20
3954;390006;2;;2017-05-20
3955;431313;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
3956;441307;3;;2017-05-20
3957;450064;2;;2017-05-20
3958;370173;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3959;360054;2;;2017-05-20
3960;360236;4;;2017-05-20
3961;391302;3;;2017-05-20
3962;360150;3;;2017-05-20
3963;360010;3;;2017-05-20
3964;390046;3;;2017-05-20
3965;351302;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3966;341317;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3967;390266;4;;2017-05-20
3968;410012;4;;2017-05-20
3969;390199;4;;2017-05-20
3970;370215;5;;2017-05-20
3971;390217;3;;2017-05-20
3972;340051;3;;2017-05-20
3973;371326;3;;2017-05-20
3974;420026;4;;2017-05-20
3975;431323;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3976;450021;4;;2017-05-20
3977;410010;2;;2017-05-20
3978;440034;3;;2017-05-20
3979;381301;4;;2017-05-20
3980;450108;3;;2017-05-20
3981;390145;4;;2017-05-20
3982;371321;3;;2017-05-20
3983;351329;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3984;440151;3;;2017-05-20
3985;360234;4;;2017-05-20
3986;450058;3;;2017-05-20
3987;381303;4;;2017-05-20
3988;340151;3;;2017-05-20
3989;440030;2;;2017-05-20
3990;381306;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3991;361326;3;;2017-05-20
3992;420020;3;;2017-05-20
3993;380089;4;;2017-05-20
3994;351315;3;;2017-05-20
3995;360153;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
3996;360017;2;;2017-05-20
3997;440081;3;;2017-05-20
3998;341315;3;;2017-05-20
3999;450029;3;;2017-05-20
4000;340096;3;;2017-05-20
4001;361312;3;;2017-05-20
4002;340129;2;;2017-05-20
4003;370013;3;;2017-05-20
4004;440017;3;;2017-05-20
4005;430012;4;;2017-05-20
4006;361314;4;;2017-05-20
4007;340028;3;;2017-05-20
4008;440059;3;;2017-05-20
4009;450039;2;;2017-05-20
4010;380025;3;;2017-05-20
4011;450002;1;;2017-05-20
4012;360151;3;;2017-05-20
4013;360014;3;;2017-05-20
4014;390030;2;;2017-05-20
4015;440227;3;;2017-05-20
4016;361318;3;;2017-05-20
4017;370006;3;;2017-05-20
4018;420018;2;;2017-05-20
4019;431331;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4020;371310;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4021;440003;2;;2017-05-20
4022;360131;4;;2017-05-20
4023;360089;4;;2017-05-20
4024;340050;2;;2017-05-20
4025;440060;4;;2017-05-20
4026;361325;3;;2017-05-20
4027;440010;3;;2017-05-20
4028;351313;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4029;340133;2;;2017-05-20
4030;363304;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4031;351304;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4032;430048;4;;2017-05-20
4033;380021;3;;2017-05-20
4034;410007;3;;2017-05-20
4035;360071;3;;2017-05-20
4036;361313;4;;2017-05-20
4037;380075;2;;2017-05-20
4038;360048;1;;2017-05-20
4039;340187;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4040;340114;3;;2017-05-20
4041;371300;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4042;371323;3;;2017-05-20
4043;360035;2;;2017-05-20
4044;340021;4;;2017-05-20
4045;380018;4;;2017-05-20
4046;450104;3;;2017-05-20
4047;441303;2;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4048;440137;1;;2017-05-20
4049;390323;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4050;360027;3;;2017-05-20
4051;340027;2;;2017-05-20
4052;361307;5;;2017-05-20
4053;380050;3;;2017-05-20
4054;340145;4;;2017-05-20
4055;440009;3;;2017-05-20
4056;431339;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4057;431335;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4058;460058;4;;2017-05-20
4059;521305;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4060;451342;3;;2017-05-20
4061;460057;4;;2017-05-20
4062;521334;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4063;451332;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4064;451326;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4065;450137;4;;2017-05-20
4066;450634;3;;2017-05-20
4067;530015;4;;2017-05-20
4068;511314;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4069;670073;4;;2017-05-20
4070;450200;2;;2017-05-20
4071;451338;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4072;450176;4;;2017-05-20
4073;501316;3;;2017-05-20
4074;450484;3;;2017-05-20
4075;450280;3;;2017-05-20
4076;461308;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4077;500148;3;;2017-05-20
4078;450686;3;;2017-05-20
4079;451344;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4080;450253;3;;2017-05-20
4081;490022;2;;2017-05-20
4082;490048;3;;2017-05-20
4083;501334;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4084;460007;4;;2017-05-20
4085;460041;2;;2017-05-20
4086;521319;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4087;500152;3;;2017-05-20
4088;460003;3;;2017-05-20
4089;490075;1;;2017-05-20
4090;531306;3;;2017-05-20
4091;450668;2;;2017-05-20
4092;451366;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4093;490110;2;;2017-05-20
4094;670089;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4095;451308;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4096;460039;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4097;510055;2;;2017-05-20
4098;670087;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4099;450235;3;;2017-05-20
4100;450422;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4101;670047;2;;2017-05-20
4102;501302;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4103;500058;3;;2017-05-20
4104;450864;5;;2017-05-20
4105;490140;3;;2017-05-20
4106;450827;4;;2017-05-20
4107;670010;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4108;451364;3;;2017-05-20
4109;451387;0;Results are not available for this reporting period;2017-05-20
4110;493302;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4111;450573;3;;2017-05-20
4112;460043;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4113;460023;4;;2017-05-20
4114;670077;4;;2017-05-20
4115;521351;3;;2017-05-20
4116;450351;4;;2017-05-20
4117;520051;3;;2017-05-20
4118;490118;4;;2017-05-20
4119;670045;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4120;451372;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4121;460060;3;;2017-05-20
4122;670094;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4123;531314;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4124;451310;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4125;490129;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4126;501335;3;;2017-05-20
4127;521304;4;;2017-05-20
4128;501340;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4129;471302;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4130;450788;4;;2017-05-20
4131;450771;4;;2017-05-20
4132;450874;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4133;670117;0;Results are not available for this reporting period;2017-05-20
4134;521346;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4135;450875;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4136;451322;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4137;531311;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4138;451362;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4139;510048;3;;2017-05-20
4140;511303;3;;2017-05-20
4141;451380;3;;2017-05-20
4142;520045;3;;2017-05-20
4143;500014;3;;2017-05-20
4144;521343;4;;2017-05-20
4145;451355;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4146;450358;5;;2017-05-20
4147;450883;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4148;450869;3;;2017-05-20
4149;521333;4;;2017-05-20
4150;450851;4;;2017-05-20
4151;491303;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4152;670024;3;;2017-05-20
4153;500077;3;;2017-05-20
4154;501336;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4155;450124;2;;2017-05-20
4156;490107;2;;2017-05-20
4157;511320;3;;2017-05-20
4158;511306;3;;2017-05-20
4159;450587;2;;2017-05-20
4160;490063;3;;2017-05-20
4161;450211;3;;2017-05-20
4162;451312;0;Results are not available for this reporting period;2017-05-20
4163;450400;3;;2017-05-20
4164;450860;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4165;490032;3;;2017-05-20
4166;500027;3;;2017-05-20
4167;520070;5;;2017-05-20
4168;521358;4;;2017-05-20
4169;461302;3;;2017-05-20
4170;670049;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4171;500054;3;;2017-05-20
4172;670005;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4173;451325;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4174;670116;0;Results are not available for this reporting period;2017-05-20
4175;450209;3;;2017-05-20
4176;670111;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4177;460014;3;;2017-05-20
4178;450867;4;;2017-05-20
4179;450808;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4180;520139;4;;2017-05-20
4181;501330;2;;2017-05-20
4182;450178;3;;2017-05-20
4183;531315;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4184;501307;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4185;520002;4;;2017-05-20
4186;670043;2;;2017-05-20
4187;521309;4;;2017-05-20
4188;520089;5;;2017-05-20
4189;510062;2;;2017-05-20
4190;451350;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4191;460005;3;;2017-05-20
4192;520013;4;;2017-05-20
4193;510058;2;;2017-05-20
4194;521335;4;;2017-05-20
4195;450670;3;;2017-05-20
4196;500124;5;;2017-05-20
4197;670034;4;;2017-05-20
4198;670044;3;;2017-05-20
4199;460042;4;;2017-05-20
4200;490037;4;;2017-05-20
4201;450571;4;;2017-05-20
4202;521353;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4203;450213;1;;2017-05-20
4204;490060;4;;2017-05-20
4205;500005;4;;2017-05-20
4206;451354;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4207;460026;4;;2017-05-20
4208;511310;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4209;670112;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4210;501322;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4211;501321;3;;2017-05-20
4212;510091;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4213;450489;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4214;500021;3;;2017-05-20
4215;450889;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4216;520078;3;;2017-05-20
4217;450698;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4218;670059;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4219;520059;4;;2017-05-20
4220;521310;3;;2017-05-20
4221;530014;2;;2017-05-20
4222;511311;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4223;451335;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4224;520035;4;;2017-05-20
4225;450820;4;;2017-05-20
4226;450539;3;;2017-05-20
4227;670056;4;;2017-05-20
4228;450580;2;;2017-05-20
4229;501303;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4230;471301;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4231;451319;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4232;450690;4;;2017-05-20
4233;493301;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4234;520136;3;;2017-05-20
4235;450709;3;;2017-05-20
4236;450659;4;;2017-05-20
4237;450340;3;;2017-05-20
4238;450694;3;;2017-05-20
4239;510023;3;;2017-05-20
4240;450475;3;;2017-05-20
4241;490097;2;;2017-05-20
4242;670053;3;;2017-05-20
4243;501304;3;;2017-05-20
4244;500001;4;;2017-05-20
4245;450840;3;;2017-05-20
4246;520034;4;;2017-05-20
4247;450847;4;;2017-05-20
4248;450702;4;;2017-05-20
4249;520087;4;;2017-05-20
4250;531312;4;;2017-05-20
4251;450672;3;;2017-05-20
4252;670072;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4253;521317;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4254;450465;3;;2017-05-20
4255;510030;3;;2017-05-20
4256;451324;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4257;521320;4;;2017-05-20
4258;521312;3;;2017-05-20
4259;521316;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4260;501312;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4261;461310;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4262;490018;3;;2017-05-20
4263;451347;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4264;490089;3;;2017-05-20
4265;520193;4;;2017-05-20
4266;670078;4;;2017-05-20
4267;451384;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4268;670069;4;;2017-05-20
4269;531309;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4270;450347;2;;2017-05-20
4271;451386;0;Results are not available for this reporting period;2017-05-20
4272;531313;3;;2017-05-20
4273;670098;3;;2017-05-20
4274;450747;3;;2017-05-20
4275;470012;4;;2017-05-20
4276;500079;3;;2017-05-20
4277;490044;4;;2017-05-20
4278;451367;4;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4279;450488;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4280;531316;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4281;450462;4;;2017-05-20
4282;500072;2;;2017-05-20
4283;670103;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4284;493300;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4285;520019;3;;2017-05-20
4286;461304;4;;2017-05-20
4287;490005;3;;2017-05-20
4288;670068;4;;2017-05-20
4289;450848;4;;2017-05-20
4290;450243;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4291;521303;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4292;450893;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4293;521356;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4294;520138;4;;2017-05-20
4295;450639;4;;2017-05-20
4296;461301;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4297;460052;4;;2017-05-20
4298;451339;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4299;500141;3;;2017-05-20
4300;450716;2;;2017-05-20
4301;511304;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4302;511315;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4303;451316;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4304;490094;3;;2017-05-20
4305;451301;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4306;470024;2;;2017-05-20
4307;511309;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4308;521331;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4309;520189;4;;2017-05-20
4310;670096;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4311;520076;4;;2017-05-20
4312;520028;4;;2017-05-20
4313;510070;2;;2017-05-20
4314;450130;3;;2017-05-20
4315;490101;4;;2017-05-20
4316;523302;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4317;450372;3;;2017-05-20
4318;520195;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4319;521352;4;;2017-05-20
4320;450643;3;;2017-05-20
4321;520116;4;;2017-05-20
4322;500011;3;;2017-05-20
4323;450565;2;;2017-05-20
4324;520098;4;;2017-05-20
4325;450451;4;;2017-05-20
4326;530002;2;;2017-05-20
4327;450610;5;;2017-05-20
4328;490113;2;;2017-05-20
4329;450348;4;;2017-05-20
4330;490007;3;;2017-05-20
4331;451358;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4332;520011;4;;2017-05-20
4333;490143;4;;2017-05-20
4334;500053;3;;2017-05-20
4335;500026;2;;2017-05-20
4336;670061;4;;2017-05-20
4337;450518;3;;2017-05-20
4338;450346;3;;2017-05-20
4339;511301;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4340;530034;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4341;490023;2;;2017-05-20
4342;500050;2;;2017-05-20
4343;520202;3;;2017-05-20
4344;490069;4;;2017-05-20
4345;450894;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4346;490112;2;;2017-05-20
4347;450831;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4348;451374;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4349;453314;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4350;451305;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4351;531303;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4352;451334;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4353;453308;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4354;461307;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4355;670095;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4356;521326;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4357;471303;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4358;491305;4;;2017-05-20
4359;490119;4;;2017-05-20
4360;490098;3;;2017-05-20
4361;521348;4;;2017-05-20
4362;521311;4;;2017-05-20
4363;450271;3;;2017-05-20
4364;491307;4;;2017-05-20
4365;453310;0;Results are 0 for this reporting period;2017-05-20
4366;520208;4;;2017-05-20
4367;490013;3;;2017-05-20
4368;670115;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4369;521325;4;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4370;453312;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4371;450508;3;;2017-05-20
4372;450236;3;;2017-05-20
4373;521340;4;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4374;670107;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4375;490136;3;;2017-05-20
4376;670031;4;;2017-05-20
4377;451317;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4378;500088;3;;2017-05-20
4379;460015;4;;2017-05-20
4380;470011;4;;2017-05-20
4381;510007;3;;2017-05-20
4382;670006;4;;2017-05-20
4383;670118;0;Results are not available for this reporting period;2017-05-20
4384;520008;4;;2017-05-20
4385;500012;2;;2017-05-20
4386;450155;3;;2017-05-20
4387;450460;3;;2017-05-20
4388;501327;4;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4389;490088;3;;2017-05-20
4390;670102;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4391;520083;5;;2017-05-20
4392;470003;3;;2017-05-20
4393;450754;4;;2017-05-20
4394;500015;2;;2017-05-20
4395;451371;3;;2017-05-20
4396;500060;3;;2017-05-20
4397;510006;3;;2017-05-20
4398;531308;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4399;500016;4;;2017-05-20
4400;460051;3;;2017-05-20
4401;500150;4;;2017-05-20
4402;461303;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4403;451345;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4404;501320;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4405;450399;3;;2017-05-20
4406;461300;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4407;510077;3;;2017-05-20
4408;490093;3;;2017-05-20
4409;531310;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4410;460047;3;;2017-05-20
4411;451337;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4412;670067;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4413;520206;4;;2017-05-20
4414;500003;3;;2017-05-20
4415;450651;3;;2017-05-20
4416;451351;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4417;500108;3;;2017-05-20
4418;450222;2;;2017-05-20
4419;461309;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4420;450749;3;;2017-05-20
4421;500007;4;;2017-05-20
4422;520017;4;;2017-05-20
4423;453313;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4424;450654;3;;2017-05-20
4425;520088;3;;2017-05-20
4426;450162;4;;2017-05-20
4427;450128;4;;2017-05-20
4428;670083;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4429;450578;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4430;490002;3;;2017-05-20
4431;451352;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4432;490011;3;;2017-05-20
4433;450658;3;;2017-05-20
4434;450638;2;;2017-05-20
4435;450661;3;;2017-05-20
4436;491300;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4437;521300;4;;2017-05-20
4438;471304;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4439;451300;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4440;450447;2;;2017-05-20
4441;453316;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4442;521302;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4443;450163;3;;2017-05-20
4444;500139;3;;2017-05-20
4445;490043;3;;2017-05-20
4446;450597;4;;2017-05-20
4447;520100;3;;2017-05-20
4448;521339;3;;2017-05-20
4449;670085;4;;2017-05-20
4450;670075;2;;2017-05-20
4451;450844;4;;2017-05-20
4452;520205;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4453;450135;3;;2017-05-20
4454;501333;3;;2017-05-20
4455;450152;3;;2017-05-20
4456;520107;4;;2017-05-20
4457;451311;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4458;670058;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4459;510031;4;;2017-05-20
4460;460030;3;;2017-05-20
4461;491304;3;;2017-05-20
4462;460004;3;;2017-05-20
4463;450154;3;;2017-05-20
4464;520038;4;;2017-05-20
4465;531302;3;;2017-05-20
4466;450292;3;;2017-05-20
4467;450766;4;;2017-05-20
4468;501311;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4469;530032;3;;2017-05-20
4470;490084;4;;2017-05-20
4471;450730;2;;2017-05-20
4472;451348;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
4473;450803;2;;2017-05-20
4474;450498;3;;2017-05-20
4475;501314;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4476;670041;3;;2017-05-20
4477;450148;4;;2017-05-20
4478;670019;3;;2017-05-20
4479;490077;3;;2017-05-20
4480;451343;3;;2017-05-20
4481;460009;4;;2017-05-20
4482;451378;3;;2017-05-20
4483;451356;4;;2017-05-20
4484;521330;4;;2017-05-20
4485;520095;5;;2017-05-20
4486;450419;4;;2017-05-20
4487;490046;4;;2017-05-20
4488;510024;3;;2017-05-20
4489;451303;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4490;490017;3;;2017-05-20
4491;451315;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4492;500039;2;;2017-05-20
4493;450641;3;;2017-05-20
4494;450219;4;;2017-05-20
4495;490045;2;;2017-05-20
4496;670076;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
4497;530006;3;;2017-05-20
4498;450779;5;;2017-05-20
4499;521359;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
4500;521336;4;;2017-05-20
